,note,nrate,ingre,time,rooturl,pattern,recipeurl,budget,level,likes,nutriscore,ecoscore
Pain de viande moelleux aux aubergines,4.3,4,"aubergine,viande hachée,huile d'olive,cannelle,cumin,poivre,sel.Rincer les aubergines, ôter la queue, piquer la peau. Les mettre au micro-ondes sur un plat adapté à puissance maximum pendant au moins...",130,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-viande-moelleux-aux-aubergines_333243.aspx,bon marché,facile,330,a,c
Gratin de chou-fleur à la viande,4.2,19,"chou-fleur,viande hachée,beurre,jus de cuisson du chou-fleur,farine ou de maïzéna,poivre,sel,gruyère râpé,thym et de laurier pour la cuisson du chou-fleur.Faire cuire le choux-fleur à la cocotte...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_gratin-de-chou-fleur-a-la-viande_36831.aspx,bon marché,très facile,1300,b,b
Keftedes (boulettes de viande au citron) (Grèce),4.6,47,"viande hachée (boeuf et/ou agneau),oeuf (facultatif),pain de mie trempée dans un peu de lait,oignon,persil et 1 feuille de menthe par personne,origan,poivre,sel,cumin,cannelle,ouzo,citron.Mettre dans...",35,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_keftedes-boulettes-de-viande-au-citron-grece_14392.aspx,bon marché,très facile,6500,b,b
Boulettes de viande à la sauce tomate,3.9,18,"viande de rôti de boeuf cuit haché,jaune d'oeuf,paprika,oignon,persil,thym,tomates pelées (1 petite boîte),poivron,courgette,huile d'olive,poivre,sel.Malaxez la viande avec l'oignon cuit et le jaune...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-viande-a-la-sauce-tomate_21170.aspx,Coût moyen,facile,2100,a,b
Pain de viande au cumin et à la menthe,4.2,6,"boeuf haché,oignon moyen haché (ou réduit en purée pour plus de moelleux),oeuf battus,chapelure,coulis de tomate,poivre noir,sel au goût,cumin,menthe.Préchauffer le four à 180°C (thermostat...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-viande_224759.aspx,bon marché,facile,485,c,e
Samoussas aux 3 viandes,0,0,"galette de blé carrées ou feuilles de brick (20 X 20 cm),boeuf haché,haché de veau ,farce,poireau émincé,échalote,oignon,piment,curcuma,massalé,Volailles écrasés,poivre,sel,coriandre...",240,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_samoussas-aux-3-viandes_58749.aspx,Coût moyen,Niveau moyen,93,c,d
Gratin de restes de viande aux champignons,0,0,"champignon de Paris,échalote,persil haché,beurre,viande,vin blanc.Hachez les champignons de Paris avec l'échalote et le persil. Salez, poivrez et mélangez. Préchauffez le four à 180°C (thermostat...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=240&page=21,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_gratin-de-restes-de-viande-aux-champignons_21201.aspx,Coût moyen,facile,115,a,b
Risotto aux 2 viandes,0,0,"escalope de dinde,steak,aubergine,riz pour risotto,eau,coulis de tomate,ail,oignon,herbes de Provence,basilic,sel,poivre.-Couper la 1/2 aubergine dans la  longueur et en faire des fines lamelles.Faire...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_risotto-aux-2-viandes_95870.aspx,Coût moyen,facile,51,a,c
Citrouille farcie à la viande,0,0,"citrouille de taille moyenne ou 1 potiron,huile d'olive,viande hachée de boeuf et de porc,lardons,oignon,ail,céleri branche,tomate 1 ou 2,pain rassis,sel,poivre,paprika.Commencez par préparer la...",90,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_citrouille-farcie-a-la-viande_392629.aspx,bon marché,facile,0,a,c
Riz à la viande hachée,4.3,7,"viande hachée en vrac,riz basmati,oignon,cube de bouillon,poivre,sel,eau,huile d'olive,herbes de Provence.Pelez et émincez l'oignon, faites-le revenir avec 1 cuillère à soupe d'huile d'olive. Ajoutez...",40,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_riz-a-la-viande-hachee_85233.aspx,bon marché,très facile,981,d,d
Croquettes à la viande hachée,4.7,3,"viande hachée,oeuf,parmesan râpé,chapelure,basilic,menthe,coriandre,oignon rouge,ail,sel,poivre,huile d'olive,farine.Hacher l'ail et l'oignon.Mélanger tous les ingrédients à la main dans un grand...",25,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_croquettes-a-la-viande-hachee_392446.aspx,Coût moyen,très facile,0,d,d
Tomates farcies à la viande,4.6,49,"tomate moyennes,basilic et persil frais,boeuf haché pas trop maigre (on peut mélanger du boeuf et du porc ou du veau, ou les trois ensembles),lard salé de 5mm d'épaisseur x 3cm x 8cm,beurre,oignon moyen...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_tomates-farcies-a-la-viande_23977.aspx,bon marché,très facile,1400,b,d
Pirojki à la viande (Russie),3.9,7,"pâte feuilletée,jaune d'oeuf,oignon hâché,boeuf ou de porc cuit haché,aneth haché,beurre,poivre,sel,chou,oeuf durs hâchés,oignon hâché,beurre,poivre,sel.Couper les feuilles de chou en très...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pirojki-a-la-viande-russie_14120.aspx,bon marché,facile,466,d,d
Sauce tomate à la viande,5,12,"huile d'olive,viande hachée (mélange porc et boeuf),oignon moyen,tomates pelées,ail,basilic,thym,poivre,sel,sucre (ou morceau de carotte coupé très finement).Faire revenir la viande et l'oignon avec...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_sauce-tomate-a-la-viande_13460.aspx,bon marché,très facile,1500,d,b
Boulette de viandes pour pierre de cuisson,5,2,"viande pour pierre de cuisson (boeuf, dinde, magret de canard, lard fumé...),oignon,farine,pain trempée dans du lait,oeuf,poivre du moulin,sel.Faire griller la viande à la poêle et laisser refroidir...",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulette-de-viandes-pour-pierre-de-cuisson_64475.aspx,bon marché,très facile,45,c,b
Sauce bolognaise aux boulettes de viande ,4,2,"boeuf haché,chair à saucisse,tomate,concentré de tomates,sucre,kub or,oignon,ail,huile,bouquet garni,sel,poivre.Hacher finement l'oignon et les gousses d'ail, mélanger le tout et séparer en 3...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=252&page=22,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_sauce-bolognaise-aux-boulettes-de-viande_305005.aspx,bon marché,facile,317,c,d
Boulettes de viande aux courgettes et tomates,3,2,"tomate rondes,courgette,chair à saucisse,ail,huile d'olive,herbes de Provence.Dans une grande casserole ou un wok, faire chauffer l'huile. Laver les courgettes et les tomates. Couper les tomates en...",55,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-viande-aux-courgettes-et-tomates_195340.aspx,bon marché,facile,100,a,c
Pain de viande à la pistache d’Hilda,3,1,"viande hachée plutôt grasse (pour avoir des pain plus moelleux),ail de grosseur moyenne réduites en purée,poivre,sel,cumin,oeuf entiers,chapelure,farine,huile,pistaches (quantité selon les goûts),vin...",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-viande-a-la-pistache-d-hilda_37903.aspx,bon marché,très facile,1500,b,c
Lasagnes de chou vert à la viande,4.6,29,"chou frisé,viande hachée,chair à saucisse,oignon,carotte,ail,persil,beurre,farine,lait,fromage râpé (emmental, gruyère...),poivre,sel,muscade.Séparer les feuilles de chou, éliminer le trognon et...",50,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_lasagnes-de-chou-vert-a-la-viande_65516.aspx,bon marché,facile,2000,b,c
Boulettes de viande hachée à la menthe,4.5,2,"viande hachée,pain,menthe,ail,persil,sel,poivre,gingembre.Hacher la menthe, l'ail et le persil.Mélanger, à la main, la viande hachée, les herbes, l'assaisonnement et la mie de pain.Faire de petites...",20,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-viande-hachee-a-la-menthe_81387.aspx,bon marché,très facile,441,c,b
Tapas croustillant viande et poivron,0,0,"viande hachée,oignon haché,farine,beurre,lait,poivron del piquidillo,sel,poivre,muscade,farine,huile d'olive,sel,lait,levure,poivre,muscade.Dans une poêle, mettre le beurre coupé en dés. Y ajouter...",120,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_tapas-croustillant-viande-et-poivron_310019.aspx,Coût moyen,facile,286,b,b
Quiche au brie et viande froide,4.3,3,"pâte feuilletée,oeuf,brique (20 cl) de crème fraiche liquide,viande froides (rôti de porc/rosbif/poulet ...),paprika en poudre,gruyère râpé,brie de meaux,poivre,sel.Mettre la pâte feuilletée...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_quiche-au-brie-et-viande-froide_87418.aspx,bon marché,très facile,103,e,c
Ratatouille à la Viande Hachée,4.6,65,"huile d'olive,oignon,ail,viande hachée,tomate,courgette,poivron (ou deux moitiés de deux couleurs différentes),sel,curry (facultatif).Mettre un peu d'huile d'olive dans ue grande casserole. Y faire...",65,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=264&page=23,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_ratatouille-a-la-viande-hachee_20300.aspx,bon marché,très facile,4600,a,a
Gratin de coquillettes aux deux viandes,5,3,"coquillettes,viande hachée ou 200g de boeuf haché,jambon blanc .,oignon,gruyère râpé,fromage a croque monsieur..Commencer par faire bouillir l'eau des pâtes.ajoutez y du sel et mettez les a cuire...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_gratin-de-coquillettes-aux-deux-viandes_169173.aspx,bon marché,très facile,403,c,d
Boulettes de viandes farcies aux épices,5,1,"boeuf ou d'agneau haché,ail écrasées,gingembre râpé,coriandre moulus,cumin moulu,piment en poudre,clou de girofle moulus,maïzena,jaune d'oeuf,oeuf durs écalés,huile de friture,huile,cannelle de 5...",55,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-viandes-farcies-aux-epices_24291.aspx,Coût moyen,facile,71,a,d
Sauce fraîcheur pour viandes grillées,3.5,2,"yaourt de brebis,fromage frais,concombre,ail,herbes fraîches et épices,citron.Mélanger le yaourt et le fromage blanc dans un saladier..Râper un demi concombre et essorer au maximun la pulpe dans un...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_sauce-fraicheur-pour-viandes-grillees_30076.aspx,Coût moyen,facile,144,b,c
viandes sauce à l'ancienne,4.7,20,"viande ! (un lapin, un rôti de port, un roulé de dinde ou n'importe quoi d'autre) compter 200 g par personne,oignon,lardons,vin blanc,crème (optionnel),pomme de terre,champignon (optionnel),farine...",45,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_viandes-sauce-a-l-ancienne_20261.aspx,bon marché,très facile,880,b,b
Moussaka aux 2 viandes,0,0,"aubergine,boeuf haché,viande d'agneau hachée,tomate,oignon,persil,bouillon de boeuf,huile d'olive,farine,muscade,cannelle,poivre,sel.Coupez les aubergines en longues tranches pas trop épaisses....",55,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_moussaka-aux-2-viandes_26475.aspx,bon marché,facile,69,c,d
Farcis aux trois viandes,2,1,"tomate,courgette,aubergine,poivron,boeuf haché,haché de veau ,porc haché,riz,oignon,ail,parmesan,bouillon,chapelure,persil plat,huile d'olive,poivre,sel.Lavez et creusez les légumes : coupez les...",90,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_farcis-aux-trois-viandes_30926.aspx,Coût moyen,facile,81,c,d
Sauce verte (pour viandes ou poissons),4.8,6,"anchois,ail,huile d'olive (extra vierge),oeuf durs,vinaigre,câpres,pain,persil,sucre,sel.Bien laver les feuilles de persil (ôter complètement les tiges), les essuyer et les hacher finement. Hacher...",20,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=276&page=24,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_sauce-verte-pour-viandes-ou-poissons_53672.aspx,bon marché,très facile,188,d,c
Gratin de viande hachée à l'orientale,4.3,12,"viande hachée,tomate,pomme de terre,poivron de couleur,oignon,coriandre,pulpe de tomate,gruyère râpé (ou parmesan rapé ou mozarella),huile,ail,colorant alimentaire orange en poudre (dans les épiceries...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_gratin-de-viande-hachee-a-l-orientale_95766.aspx,bon marché,très facile,729,a,a
Boulettes de viande farcies d’ Hilda,5,1,"viande hachée à 5% de matière grasse,viande hachée à 15% de matière grasse,boulgour haché fin,oignon,poivre 4 épices,sel,huile de tournesol.C'est exactement la même recette que ""lE Kébé au...",75,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_boulettes-de-viande-farcies-d-hilda_50081.aspx,bon marché,difficile,192,a,b
Soupe de tomates à la viande hachée,4.5,2,"viande hachée,huile d'olive,poivron,oignon,ail,purée de tomate (en briquettes),bouillon,riz cuit,crème liquide,persil,poivre,sel.Cuire la viande hachée dans l'huile d'olive, rajouter les oignons,...",60,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_soupe-de-tomates-a-la-viande-hachee_54075.aspx,bon marché,très facile,160,c,c
Chausson de viande aux épices d'Emilie,4.9,14,"pâte brisée,boeuf haché,carotte,poivron (pour faire plus jolie vous pouvez utiliser deux 1/2 poivrons de différentes couleurs),oignon,ail,oeuf battu,concentré de tomates (environ 70 g),paprika,cumin en...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_chausson-de-viande-aux-epices-d-emilie_64529.aspx,Coût moyen,facile,570,b,d
Pain de viande oeufs durs et pistaches,3,5,"viande de boeuf hachée,oignon,persil plat,oeuf,ail,beurre,pistaches,Ras el Hanout,curcuma,cumin,sel,poivre.Préchauffer le four à 150°C (thermostat 5). Plonger 3 oeufs dans l'eau bouillante pendant 10...",70,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-viande-oeufs-durs-et-pistaches_345349.aspx,bon marché,facile,2600,b,c
Pain de viande rôti à ma façon,4.9,10,"viande boeuf hachée,persil,oignon,pain de mie,lait,poivre,sel.Préchauffer le four à 200 °CEmincer l'oignon en petits morceaux, le faire revenir dans du beurre ou de l'huile d'olive jusqu'à ce qu'il...",55,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_pain-de-viande-roti-a-ma-facon_168993.aspx,Coût moyen,très facile,756,c,b
Lasagnes aux légumes et viande de boeuf,4,1,"lasagnes,poivron rouge,poivron jaune,courgette,oignon jaune,ail,basilic déjà séché,oeuf,viande hachée de boeuf,coulis de tomate,béchamel,fromage râpé,huile d'olive.Commencer par préparer la...",180,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_lasagnes-aux-legumes-et-viande-de-boeuf_313700.aspx,Coût moyen,facile,333,a,b
Beignets de piments farçis à la viande,0,0,"piment,boeuf haché finement,oignon,sauce soja,farine,levure,fromage râpé,jaune d'oeuf,pain de mie,olive verte dénoyautées,marrons au naturel,sel,poivre.Laver les piments et les égoutter. Faire une...",30,https://www.marmiton.org/recettes/recherche.aspx?aqt=Viandes-de-Noël&start=288&page=25,Viandes-de-Noël,https://www.marmiton.org/recettes/recette_beignets-de-piments-farcis-a-la-viande_327231.aspx,bon marché,Niveau moyen,82,d,e
